sigla_icao_empresa_aerea,numero_voo,codigo_di,codigo_tipo_linha,modelo_equipamento,numero_assentos,sigla_icao_origem,sigla_icao_destino,atraso_decolagem
TAM,3328,0,N,A320,180,SBGR,SBVT,1
TAM,3330,0,N,A321,224,SBGR,SBVT,0
TAM,3332,0,N,A321,224,SBGR,SBVT,0
TAM,3334,0,N,A321,224,SBGR,SBVT,0
TAM,3336,0,N,A321,224,SBGR,SBVT,1
TAM,3340,0,N,A320,180,SBGR,SBGL,0
TAM,3342,0,N,A321,224,SBGR,SBGL,1
TAM,3344,0,N,A321,224,SBGR,SBCF,1
TAM,3352,0,N,A320,180,SBGR,SBGL,1
TAM,3356,0,N,A320,180,SBGR,SBFL,0
TAM,3362,0,N,A321,224,SBGR,SBSV,1
TAM,3366,0,N,A321,224,SBGR,SBGL,0
TAM,3368,0,N,A320,180,SBGR,SBGL,0
TAM,3372,0,N,A320,180,SBGR,SBGO,0
TAM,3374,0,N,A321,224,SBGR,SBRF,0
TAM,3376,0,N,A321,224,SBGR,SBRF,0
TAM,3378,0,N,A321,224,SBGR,SBRF,1
TAM,3380,0,N,A321,224,SBGR,SBRF,0
TAM,3382,0,N,A321,224,SBGR,SBRF,0
TAM,3384,0,N,A320,180,SBSP,SBFI,0
TAM,3388,0,N,A320,180,SBGR,SBPL,1
TAM,3394,0,N,A320,180,SBGR,SBPJ,0
TAM,3398,0,N,A320,180,SBGR,SBMK,0
TAM,3401,0,N,A320,180,SBGR,SBCA,0
TAM,3404,0,N,A320,180,SBGR,SBNF,0
TAM,3408,0,N,A319,144,SBGR,SBNF,1
TAM,3412,0,N,A319,144,SBGR,SBNF,0
TAM,3418,0,N,A321,224,SBGR,SBPA,0
TAM,3420,0,N,A320,180,SBGR,SBPA,0
TAM,3422,0,N,A320,180,SBGR,SBVC,0
TAM,3424,0,N,A321,224,SBGR,SBPA,1
TAM,3426,0,N,A320,180,SBGR,SBPA,0
TAM,3438,0,N,A321,224,SBGR,SBSG,0
TAM,3440,0,N,A321,224,SBGR,SBSG,0
TAM,3444,0,N,A321,224,SBGR,SBSG,0
TAM,3448,0,N,A320,180,SBGR,SBMO,0
TAM,3452,0,N,A321,224,SBGR,SBMO,0
TAM,3456,0,N,A320,180,SBSP,SBGO,0
TAM,3462,0,N,A320,180,SBGR,SBLO,1
TAM,3466,0,N,A319,144,SBGR,SBIZ,0
TAM,3470,0,N,A320,180,SBGR,SBJE,0
TAM,3472,0,N,A320,180,SBSP,SBGO,0
TAM,3474,0,N,A320,180,SBSP,SBSR,0
TAM,3475,0,N,A320,180,SBSR,SBSP,0
TAM,3488,0,N,A320,180,SBGR,SBCT,0
TAM,3506,0,N,A321,224,SBGR,SBFZ,0
TAM,3514,0,N,A320,180,SBGR,SBPF,1
TAM,3526,0,N,A320,180,SBGR,SBUL,0
TAM,3529,0,N,A321,224,SBGR,SBBR,1
TAM,3530,0,N,A320,180,SBGR,SBJE,0
TAM,3532,0,N,A319,144,SBSP,SBRJ,0
TAM,3534,0,N,A321,224,SBGR,SBCG,0
TAM,3537,0,N,A320,180,SBSP,SBBR,1
TAM,3537,3,N,A320,176,SBSP,SBSP,0
TAM,3542,0,N,A320,180,SBGR,SBGO,0
TAM,3544,0,N,A321,224,SBGR,SBGO,1
TAM,3546,0,N,A321,224,SBGR,SBGO,0
TAM,3550,0,N,A319,144,SBGR,SBRJ,0
TAM,3552,0,N,A320,180,SBGR,SBCF,0
TAM,3554,0,N,A320,180,SBGR,SBCF,0
TAM,3556,0,N,A320,180,SBGR,SBCF,0
TAM,3560,0,N,A321,224,SBGR,SBEG,0
TAM,3562,0,N,A320,180,SBGR,SBEG,0
TAM,3598,0,N,A321,224,SBGR,SBSV,0
TAM,3610,0,N,A320,180,SBGR,SBPJ,0
TAM,3612,0,N,A321,224,SBGR,SBSL,0
TAM,3616,0,N,A320,180,SBSP,SBGO,0
TAM,3622,0,N,A320,180,SBSP,SBSV,0
TAM,3624,3,N,A320,172,SBSP,SBSP,0
TAM,3624,0,N,A320,180,SBSP,SBSV,1
TAM,3628,0,N,A319,144,SBSP,SBSV,0
TAM,3632,0,N,A320,180,SBSP,SBSV,0
TAM,3634,0,N,A320,180,SBSP,SBSV,0
TAM,3636,0,N,A321,224,SBGR,SBJP,0
TAM,3638,0,N,A320,180,SBGR,SBCY,0
TAM,3642,0,N,A320,180,SBSP,SBVT,0
TAM,3644,0,N,A320,180,SBSP,SBVT,0
TAM,3652,0,N,A321,224,SBGR,SBSV,0
TAM,3656,0,N,A321,224,SBGR,SBBR,0
TAM,3664,0,N,A320,180,SBGR,SBSI,0
TAM,3676,0,N,A321,224,SBGR,SBRF,0
TAM,3686,0,N,A320,180,SBSP,SBSV,0
TAM,3690,0,N,A320,180,SBGR,SBLO,0
TAM,3698,0,N,A321,224,SBGR,SBGL,0
TAM,3714,0,N,A319,144,SBSP,SBRF,0
TAM,3718,0,N,A320,180,SBGR,SBFZ,1
TAM,3726,0,N,A320,180,SBGR,SBPV,1
TAM,3744,0,N,A321,224,SBGR,SBAR,0
TAM,3790,0,N,A321,224,SBGR,SBCF,0
TAM,3800,0,N,A320,180,SBSP,SBPA,0
TAM,3819,0,N,A321,224,SBGR,SBCG,0
TAM,3836,0,N,A320,180,SBGR,SBSR,0
TAM,3837,0,N,A320,180,SBSR,SBGR,0
TAM,3849,0,N,A319,144,SBSP,SBSV,0
TAM,3856,0,N,A320,180,SBGR,SBSL,0
TAM,3860,0,N,A320,180,SBGR,SBMQ,0
TAM,3868,0,N,A320,180,SBSP,SBCY,0
TAM,3874,0,N,A321,224,SBGR,SBGL,0
TAM,3877,0,N,A321,224,SBGR,SBVT,0
TAM,3900,0,N,A319,144,SBSP,SBRJ,1
TAM,3902,0,N,A319,144,SBSP,SBRJ,0
TAM,3904,0,N,A319,144,SBSP,SBRJ,0
TAM,3906,0,N,A319,144,SBSP,SBRJ,0
TAM,3908,0,N,A319,144,SBSP,SBRJ,0
TAM,3910,0,N,A319,144,SBSP,SBRJ,0
TAM,3914,0,N,A319,144,SBSP,SBRJ,0
TAM,3916,0,N,A320,180,SBSP,SBCF,0
TAM,3918,0,N,A319,144,SBSP,SBRJ,0
TAM,3920,0,N,A319,144,SBSP,SBRJ,0
TAM,3922,0,N,A319,144,SBSP,SBRJ,0
TAM,3924,0,N,A319,144,SBSP,SBRJ,0
TAM,3926,0,N,A319,144,SBSP,SBRJ,0
TAM,3930,0,N,A319,144,SBSP,SBRJ,0
TAM,3932,0,N,A319,144,SBSP,SBRJ,0
TAM,3934,0,N,A319,144,SBSP,SBRJ,0
TAM,3938,0,N,A319,144,SBSP,SBRJ,0
TAM,3940,0,N,A319,144,SBSP,SBRJ,0
TAM,3942,0,N,A319,144,SBSP,SBRJ,1
TAM,3944,0,N,A319,144,SBSP,SBRJ,0
TAM,3948,0,N,A320,180,SBSP,SBCF,0
TAM,3950,0,N,A319,144,SBSP,SBRJ,0
TAM,3964,0,N,A320,180,SBSP,SBSR,1
TAM,3965,0,N,A320,180,SBSR,SBSP,1
TAM,3974,0,N,A319,144,SBGR,SBRJ,0
TAM,3988,0,N,A320,180,SBSP,SBNF,0
TAM,3996,0,N,A319,144,SBSP,SBGO,0
TAM,4518,0,N,A319,144,SBGR,SBFL,0
TAM,4520,0,N,A320,180,SBSP,SBFI,0
TAM,4522,0,N,A320,180,SBGR,SBPL,0
TAM,4524,0,N,A320,180,SBGR,SBPA,0
TAM,4528,0,N,A320,180,SBGR,SBSG,1
TAM,4531,0,N,A320,180,SBGR,SBLO,0
TAM,4532,0,N,A319,144,SBSP,SBRJ,0
TAM,4536,0,N,A321,224,SBGR,SBJP,0
TAM,4542,0,N,A320,180,SBSP,SBSV,0
TAM,4544,0,N,A321,224,SBGR,SBCF,1
TAM,4546,0,N,A320,180,SBSP,SBBR,0
TAM,4547,0,N,A321,224,SBGR,SBEG,0
TAM,4548,0,N,A320,180,SBGR,SBGL,0
TAM,4549,0,N,A321,224,SBGR,SBMO,0
TAM,4550,0,N,A321,224,SBGR,SBCT,1
TAM,4612,0,N,A319,144,SBSP,SBPS,0
TAM,4618,0,N,A321,224,SBGR,SBMO,1
TAM,4624,0,N,A319,144,SBSP,SBIL,0
TAM,4630,0,N,A320,180,SBSP,SBFZ,0
TAM,4632,1,N,A320,176,SBSP,SBGO,0
TAM,4660,0,N,A320,180,SBGR,SBJV,0
TAM,4662,0,N,A320,180,SBGR,SBJV,0
TAM,4666,0,N,A320,180,SBGR,SBSR,0
TAM,4698,0,N,A321,224,SBGR,SBSV,0
TAM,4700,0,N,A320,180,SBSP,SBBR,0
TAM,4702,0,N,A321,224,SBGR,SBAR,0
TAM,4704,0,N,A320,180,SBSP,SBPS,0
TAM,4708,0,N,A321,224,SBGR,SBCT,0
TAM,4722,0,N,A321,224,SBGR,SBSV,0
TAM,4725,0,N,A319,144,SBSP,SBBR,0
TAM,4726,0,N,A321,224,SBGR,SBJP,0
TAM,4732,0,N,A320,180,SBSP,SBSG,1
TAM,4734,0,N,A320,180,SBSP,SBFL,0
TAM,4736,0,N,A320,180,SBSP,SBBR,0
TAM,4741,0,N,A320,180,SBSR,SBGR,0
TAM,4742,0,N,A321,224,SBGR,SBSL,0
TAM,4752,0,N,A319,144,SBSP,SBFZ,0
TAM,4754,0,N,A320,180,SBSP,SBRF,0
TAM,4756,0,N,A320,180,SBSP,SBMO,0
TAM,4760,0,N,A320,180,SBSP,SBJP,0
TAM,4762,0,N,A320,180,SBSP,SBPS,0
TAM,4764,0,N,A319,144,SBSP,SBNF,0
TAM,4766,0,N,A320,180,SBSP,SBVT,1
TAM,4776,0,N,B789,304,SBGR,SBFZ,0
TAM,4780,0,N,A320,180,SBGR,SBSG,0
TAM,4782,0,N,A320,180,SBGR,SBFL,0
TAM,4790,0,N,A320,180,SBGR,SBNF,0
TAM,4792,0,N,A320,180,SBGR,SBIL,1
TAM,4794,0,N,A320,180,SBGR,SBCF,0
TAM,4796,0,N,A321,224,SBGR,SBAR,1
TAM,4798,0,N,A320,180,SBSP,SBLO,0
TAM,9000,1,N,A320,174,SBSP,SBSR,0
TAM,9001,1,N,A320,174,SBSR,SBSP,0
TAM,9420,6,N,A319,0,SBGR,SBSP,0
TAM,9421,6,N,A319,0,SDSC,SBSP,0
TAM,9422,6,N,A320,0,SBSP,SDSC,0
TAM,9424,6,N,A20N,0,SBGR,SBSP,0
TAM,3000,0,N,A320,180,SBSP,SBBR,1
TAM,3004,0,N,A320,180,SBSP,SBBR,0
TAM,3008,0,N,A320,180,SBSP,SBBR,0
TAM,3012,0,N,A320,180,SBSP,SBBR,1
TAM,3018,0,N,A319,144,SBSP,SBBR,0
TAM,3022,0,N,A320,180,SBSP,SBBR,0
TAM,3030,0,N,A320,180,SBSP,SBCY,0
TAM,3034,0,N,A320,180,SBSP,SBFL,0
TAM,3036,0,N,A320,180,SBSP,SBCF,0
TAM,3038,0,N,A320,180,SBSP,SBCF,0
TAM,3042,0,N,A320,180,SBSP,SBCF,1
TAM,3046,0,N,A320,180,SBSP,SBCF,0
TAM,3048,0,N,A320,180,SBSP,SBCF,0
TAM,3050,0,N,A320,180,SBSP,SBCF,0
TAM,3052,0,N,A320,180,SBSP,SBCF,0
TAM,3056,0,N,A320,180,SBSP,SBCT,0
TAM,3062,0,N,A320,180,SBSP,SBCT,0
TAM,3064,0,N,A320,180,SBSP,SBCT,0
TAM,3066,0,N,A320,180,SBSP,SBCT,0
TAM,3068,0,N,A320,180,SBSP,SBCT,0
TAM,3072,0,N,A320,180,SBSP,SBCT,0
TAM,3074,0,N,A320,180,SBSP,SBFL,0
TAM,3078,0,N,A320,180,SBSP,SBFL,0
TAM,3080,0,N,A319,144,SBSP,SBFL,0
TAM,3086,0,N,A320,180,SBSP,SBFL,0
TAM,3088,0,N,A320,180,SBSP,SBFL,0
TAM,3096,0,N,A320,180,SBSP,SBUL,0
TAM,3102,0,N,A320,180,SBSP,SBGO,0
TAM,3104,0,N,A320,180,SBSP,SBGO,0
TAM,3112,0,N,A320,180,SBSP,SBIL,0
TAM,3116,0,N,A320,180,SBGR,SBJA,0
TAM,3118,0,N,A319,144,SBSP,SBMO,0
TAM,3119,0,N,A321,224,SBGR,SBCG,0
TAM,3122,0,N,A319,144,SBSP,SBRJ,0
TAM,3124,0,N,A320,180,SBSP,SBLO,0
TAM,3128,0,N,A321,224,SBGR,SBCG,1
TAM,3134,0,N,A320,180,SBSP,SBNF,0
TAM,3140,0,N,A320,180,SBSP,SBNF,1
TAM,3142,0,N,A320,180,SBSP,SBNF,0
TAM,3144,0,N,A319,144,SBSP,SBNF,0
TAM,3146,0,N,A320,180,SBSP,SBPA,0
TAM,3148,0,N,A320,180,SBSP,SBPA,0
TAM,3150,0,N,A319,144,SBSP,SBPA,0
TAM,3154,0,N,A320,180,SBSP,SBPA,0
TAM,3156,0,N,A320,180,SBSP,SBPA,1
TAM,3158,0,N,A320,180,SBSP,SBPA,0
TAM,3160,0,N,A320,180,SBSP,SBPA,1
TAM,3164,0,N,A320,180,SBSP,SBPA,0
TAM,3170,0,N,A320,180,SBSP,SBRF,0
TAM,3174,0,N,A320,180,SBSP,SBMG,0
TAM,3176,0,N,A320,180,SBSP,SBCG,1
TAM,3180,0,N,A319,144,SBGR,SBSV,0
TAM,3184,0,N,A320,180,SBSP,SBFZ,0
TAM,3186,0,N,A320,180,SBSP,SBFZ,0
TAM,3192,0,N,A320,180,SBSP,SBPS,0
TAM,3194,0,N,A320,180,SBGR,SBTE,0
TAM,3196,0,N,A320,180,SBGR,SBTE,1
TAM,3198,0,N,A321,224,SBGR,SBMO,0
TAM,3200,0,N,A321,224,SBGR,SBFI,1
TAM,3202,0,N,A321,224,SBGR,SBFI,1
TAM,3204,0,N,A321,224,SBGR,SBFI,0
TAM,3206,0,N,A321,224,SBGR,SBFI,1
TAM,3208,0,N,A320,180,SBGR,SBUL,0
TAM,3210,0,N,A320,180,SBGR,SBUL,0
TAM,3214,0,N,A321,224,SBGR,SBMG,0
TAM,3216,0,N,A320,180,SBGR,SBMG,0
TAM,3218,0,N,A321,224,SBGR,SBPA,0
TAM,3224,0,N,A321,224,SBGR,SBAR,1
TAM,3228,0,N,A321,224,SBGR,SBBE,1
TAM,3230,0,N,A321,224,SBGR,SBBE,0
TAM,3232,0,N,A320,180,SBGR,SBBE,1
TAM,3234,0,N,A321,224,SBGR,SBBE,0
TAM,3236,0,N,A321,224,SBGR,SBPA,0
TAM,3240,0,N,A321,224,SBGR,SBPS,0
TAM,3242,0,N,A320,180,SBGR,SBPS,0
TAM,3244,0,N,A320,180,SBGR,SBPS,0
TAM,3246,0,N,A321,224,SBGR,SBPS,1
TAM,3247,0,N,A321,224,SBGR,SBBR,0
TAM,3254,0,N,A320,180,SBGR,SBIL,0
TAM,3257,0,N,A321,224,SBGR,SBBR,0
TAM,3259,0,N,A321,224,SBGR,SBBR,0
TAM,3263,0,N,A321,224,SBGR,SBBR,0
TAM,3265,0,N,A321,224,SBGR,SBBR,0
TAM,3268,0,N,A321,224,SBGR,SBCY,1
TAM,3270,0,N,A320,180,SBGR,SBCY,1
TAM,3274,0,N,A321,224,SBGR,SBCY,0
TAM,3276,0,N,A319,144,SBGR,SBCH,0
TAM,3278,0,N,A320,180,SBGR,SBCH,0
TAM,3282,0,N,A321,224,SBGR,SBCT,0
TAM,3284,0,N,A321,224,SBGR,SBCT,0
TAM,3286,0,N,A319,144,SBGR,SBCT,0
TAM,3288,0,N,A321,224,SBGR,SBCT,0
TAM,3294,0,N,A321,224,SBGR,SBSL,0
TAM,3296,0,N,A321,224,SBGR,SBEG,0
TAM,3300,0,N,A321,224,SBGR,SBFL,0
TAM,3302,0,N,A320,180,SBGR,SBFL,0
TAM,3308,0,N,A321,224,SBGR,SBFL,0
TAM,3314,0,N,A321,224,SBGR,SBJU,0
TAM,3316,0,N,A321,224,SBGR,SBFZ,0
TAM,3318,0,N,A321,224,SBGR,SBFZ,0
TAM,3320,0,N,A321,224,SBGR,SBFZ,0
TAM,3322,0,N,A320,180,SBGR,SBCX,0
TAM,3324,0,N,A321,224,SBGR,SBFZ,1
TAM,3328,0,N,A321,224,SBGR,SBVT,0
TAM,3330,0,N,A321,224,SBGR,SBVT,0
TAM,3332,0,N,A321,224,SBGR,SBVT,0
TAM,3334,0,N,A321,224,SBGR,SBVT,0
TAM,3336,0,N,A321,224,SBGR,SBVT,1
TAM,3340,0,N,A320,180,SBGR,SBGL,0
TAM,3342,0,N,A321,224,SBGR,SBGL,0
TAM,3344,0,N,A321,224,SBGR,SBCF,0
TAM,3352,0,N,A320,180,SBGR,SBGL,1
TAM,3356,0,N,A321,224,SBGR,SBFL,0
TAM,3362,0,N,A321,224,SBGR,SBSV,1
TAM,3366,0,N,A321,224,SBGR,SBGL,0
TAM,3368,0,N,A320,180,SBGR,SBGL,0
TAM,3372,0,N,A320,180,SBGR,SBGO,1
TAM,3374,0,N,A321,224,SBGR,SBRF,0
TAM,3376,0,N,A321,224,SBGR,SBRF,1
TAM,3378,0,N,A321,224,SBGR,SBRF,0
TAM,3380,0,N,A321,224,SBGR,SBRF,0
TAM,3382,0,N,A321,224,SBGR,SBRF,0
TAM,3384,0,N,A320,180,SBSP,SBFI,0
TAM,3388,0,N,A320,180,SBGR,SBPL,0
TAM,3394,0,N,A321,224,SBGR,SBPJ,1
TAM,3398,0,N,A319,144,SBGR,SBMK,0
TAM,3401,0,N,A320,180,SBGR,SBCA,0
TAM,3404,0,N,A320,180,SBGR,SBNF,0
TAM,3408,0,N,A320,180,SBGR,SBNF,0
TAM,3412,0,N,A320,180,SBGR,SBNF,0
TAM,3416,0,N,A321,224,SBGR,SBPA,0
TAM,3418,0,N,A320,180,SBGR,SBPA,0
TAM,3420,0,N,A320,180,SBGR,SBPA,0
TAM,3422,0,N,A320,180,SBGR,SBVC,1
TAM,3424,0,N,A321,224,SBGR,SBPA,0
TAM,3426,0,N,A321,224,SBGR,SBPA,1
TAM,3438,0,N,A320,180,SBGR,SBSG,0
TAM,3440,0,N,A321,224,SBGR,SBSG,0
TAM,3444,0,N,A321,224,SBGR,SBSG,1
TAM,3448,0,N,A321,224,SBGR,SBMO,0
TAM,3452,0,N,A320,180,SBGR,SBMO,0
TAM,3456,0,N,A320,180,SBSP,SBGO,0
TAM,3462,0,N,A320,180,SBGR,SBLO,0
TAM,3466,0,N,A320,180,SBGR,SBIZ,0
TAM,3470,0,N,A320,180,SBGR,SBJE,1
TAM,3472,0,N,A320,180,SBSP,SBGO,1
TAM,3474,0,N,A320,180,SBSP,SBSR,0
TAM,3475,0,N,A320,180,SBSR,SBSP,0
TAM,3488,0,N,A321,224,SBGR,SBCT,0
TAM,3506,0,N,A321,224,SBGR,SBFZ,0
TAM,3514,0,N,A320,180,SBGR,SBPF,0
TAM,3529,0,N,A321,224,SBGR,SBBR,0
TAM,3532,0,N,A319,144,SBSP,SBRJ,0
TAM,3534,0,N,A321,224,SBGR,SBCG,0
TAM,3537,0,N,A319,144,SBSP,SBBR,0
TAM,3542,0,N,A320,180,SBGR,SBGO,0
TAM,3544,0,N,A319,144,SBGR,SBGO,1
TAM,3546,0,N,A320,180,SBGR,SBGO,0
TAM,3550,0,N,A319,144,SBGR,SBRJ,0
TAM,3554,0,N,A320,180,SBGR,SBCF,1
TAM,3556,0,N,A320,180,SBGR,SBCF,1
TAM,3560,0,N,A321,224,SBGR,SBEG,0
TAM,3562,0,N,A320,180,SBGR,SBEG,0
TAM,3588,0,N,A320,180,SBGR,SBIZ,0
TAM,3598,0,N,A320,180,SBGR,SBSV,1
TAM,3610,0,N,A320,180,SBGR,SBPJ,1
TAM,3612,0,N,A321,224,SBGR,SBSL,0
TAM,3616,0,N,A320,180,SBSP,SBGO,0
TAM,3622,0,N,A320,180,SBSP,SBSV,0
TAM,3624,0,N,A320,180,SBSP,SBSV,0
TAM,3628,0,N,A320,180,SBSP,SBSV,0
TAM,3632,0,N,A320,180,SBSP,SBSV,0
TAM,3636,0,N,A321,224,SBGR,SBJP,1
TAM,3638,0,N,A321,224,SBGR,SBCY,0
TAM,3640,0,N,A320,180,SBSP,SBVT,0
TAM,3642,0,N,A319,144,SBSP,SBVT,0
TAM,3644,0,N,A320,180,SBSP,SBVT,0
TAM,3652,0,N,A320,180,SBGR,SBSV,0
TAM,3656,0,N,A321,224,SBGR,SBBR,0
TAM,3664,0,N,A320,180,SBGR,SBSI,0
TAM,3676,0,N,A321,224,SBGR,SBRF,0
TAM,3686,0,N,A320,180,SBSP,SBSV,0
TAM,3690,0,N,A319,144,SBGR,SBLO,0
TAM,3698,0,N,A320,180,SBGR,SBGL,0
TAM,3714,0,N,A319,144,SBSP,SBRF,0
TAM,3718,0,N,A320,180,SBGR,SBFZ,0
TAM,3726,0,N,A320,180,SBGR,SBPV,1
TAM,3744,0,N,A321,224,SBGR,SBAR,0
TAM,3790,0,N,A321,224,SBGR,SBCF,1
TAM,3800,0,N,A320,180,SBSP,SBPA,0
TAM,3819,0,N,A321,224,SBGR,SBCG,0
TAM,3830,0,N,A320,180,SBGR,SBJU,1
TAM,3832,0,N,A319,144,SBGR,SBPJ,0
TAM,3836,0,N,A320,180,SBGR,SBSR,0
TAM,3837,0,N,A320,180,SBSR,SBGR,0
TAM,3849,0,N,A320,180,SBSP,SBSV,0
TAM,3858,0,N,A320,180,SBGR,SBCA,1
TAM,3868,0,N,A320,180,SBSP,SBCY,0
TAM,3874,0,N,A321,224,SBGR,SBGL,0
TAM,3877,0,N,A320,180,SBGR,SBVT,0
TAM,3900,0,N,A319,144,SBSP,SBRJ,0
TAM,3902,0,N,A319,144,SBSP,SBRJ,1
TAM,3904,0,N,A319,144,SBSP,SBRJ,0
TAM,3906,0,N,A319,144,SBSP,SBRJ,0
TAM,3908,0,N,A319,144,SBSP,SBRJ,0
TAM,3910,0,N,A319,144,SBSP,SBRJ,0
TAM,3914,0,N,A319,144,SBSP,SBRJ,0
TAM,3916,0,N,A319,144,SBSP,SBCF,0
TAM,3920,0,N,A319,144,SBSP,SBRJ,0
TAM,3922,0,N,A319,144,SBSP,SBRJ,0
TAM,3924,0,N,A319,144,SBSP,SBRJ,0
TAM,3930,0,N,A319,144,SBSP,SBRJ,0
TAM,3932,0,N,A319,144,SBSP,SBRJ,0
TAM,3934,0,N,A319,144,SBSP,SBRJ,0
TAM,3938,0,N,A319,144,SBSP,SBRJ,0
TAM,3942,0,N,A319,144,SBSP,SBRJ,0
TAM,3944,0,N,A319,144,SBSP,SBRJ,0
TAM,3948,0,N,A320,180,SBSP,SBCF,1
TAM,3950,0,N,A319,144,SBSP,SBRJ,0
TAM,3964,0,N,A320,180,SBSP,SBSR,0
TAM,3965,0,N,A320,180,SBSR,SBSP,0
TAM,3974,0,N,A319,144,SBGR,SBRJ,0
TAM,3988,0,N,A320,180,SBSP,SBNF,0
TAM,3996,0,N,A319,144,SBSP,SBGO,0
TAM,4518,0,N,A320,180,SBGR,SBFL,0
TAM,4520,0,N,A320,180,SBSP,SBFI,0
TAM,4522,0,N,A320,180,SBGR,SBPL,1
TAM,4524,0,N,A320,180,SBGR,SBPA,1
TAM,4528,0,N,A321,224,SBGR,SBSG,0
TAM,4531,0,N,A320,180,SBGR,SBLO,0
TAM,4532,0,N,A319,144,SBSP,SBRJ,0
TAM,4536,0,N,A321,224,SBGR,SBJP,0
TAM,4542,0,N,A320,180,SBSP,SBSV,0
TAM,4544,0,N,A321,224,SBGR,SBCF,1
TAM,4546,0,N,A320,180,SBSP,SBBR,0
TAM,4547,0,N,A319,144,SBGR,SBEG,0
TAM,4548,0,N,A321,224,SBGR,SBGL,0
TAM,4549,0,N,A321,224,SBGR,SBMO,0
TAM,4550,0,N,A321,224,SBGR,SBCT,0
TAM,4612,0,N,A320,180,SBSP,SBPS,0
TAM,4618,0,N,A320,180,SBGR,SBMO,0
TAM,4624,0,N,A319,144,SBSP,SBIL,0
TAM,4630,0,N,A320,180,SBSP,SBFZ,0
TAM,4632,0,N,A320,180,SBSP,SBUL,0
TAM,4660,0,N,A320,180,SBGR,SBJV,0
TAM,4662,0,N,A320,180,SBGR,SBJV,0
TAM,4698,0,N,A321,224,SBGR,SBSV,0
TAM,4700,0,N,A320,180,SBSP,SBBR,0
TAM,4702,0,N,A321,224,SBGR,SBAR,0
TAM,4704,0,N,A320,180,SBSP,SBPS,0
TAM,4708,0,N,A321,224,SBGR,SBCT,0
TAM,4722,0,N,A321,224,SBGR,SBSV,1
TAM,4725,0,N,A319,144,SBSP,SBBR,0
TAM,4726,0,N,A321,224,SBGR,SBJP,0
TAM,4732,0,N,A320,180,SBSP,SBSG,0
TAM,4734,0,N,A320,180,SBSP,SBFL,0
TAM,4736,0,N,A320,180,SBSP,SBBR,0
TAM,4742,0,N,A321,224,SBGR,SBSL,0
TAM,4752,0,N,A319,144,SBSP,SBFZ,0
TAM,4754,0,N,A320,180,SBSP,SBRF,0
TAM,4756,0,N,A320,180,SBSP,SBMO,0
TAM,4760,0,N,A320,180,SBSP,SBJP,0
TAM,4762,0,N,A320,180,SBSP,SBPS,1
TAM,4764,0,N,A320,180,SBSP,SBNF,0
TAM,4766,0,N,A320,180,SBSP,SBVT,0
TAM,4776,0,N,B789,304,SBGR,SBFZ,0
TAM,4780,0,N,A321,224,SBGR,SBSG,0
TAM,4782,0,N,A320,180,SBGR,SBFL,1
TAM,4786,0,N,A321,224,SBGR,SBSV,0
TAM,4788,0,N,A320,180,SBGR,SBJE,0
TAM,4790,0,N,A320,180,SBGR,SBNF,0
TAM,4792,0,N,A320,180,SBGR,SBIL,1
TAM,4794,0,N,A320,180,SBGR,SBCF,1
TAM,4796,0,N,A321,224,SBGR,SBAR,1
TAM,4798,0,N,A320,180,SBSP,SBLO,0
TAM,9425,6,N,A320,0,SBGR,SDSC,0
TAM,3000,0,N,A320,180,SBSP,SBBR,0
TAM,3004,0,N,A320,180,SBSP,SBBR,0
TAM,3008,0,N,A320,180,SBSP,SBBR,0
TAM,3012,0,N,A320,180,SBSP,SBBR,1
TAM,3018,0,N,A320,180,SBSP,SBBR,1
TAM,3022,0,N,A320,180,SBSP,SBBR,1
TAM,3030,0,N,A320,180,SBSP,SBCY,1
TAM,3034,0,N,A320,180,SBSP,SBFL,0
TAM,3036,0,N,A319,144,SBSP,SBCF,0
TAM,3038,0,N,A320,180,SBSP,SBCF,0
TAM,3042,0,N,A320,180,SBSP,SBCF,1
TAM,3046,0,N,A320,180,SBSP,SBCF,1
TAM,3048,0,N,A320,180,SBSP,SBCF,0
TAM,3050,0,N,A320,180,SBSP,SBCF,0
TAM,3052,0,N,A320,180,SBSP,SBCF,0
TAM,3056,0,N,A320,180,SBSP,SBCT,0
TAM,3060,0,N,A320,180,SBSP,SBCT,0
TAM,3064,0,N,A320,180,SBSP,SBCT,1
TAM,3066,0,N,A320,180,SBSP,SBCT,0
TAM,3070,0,N,A320,180,SBSP,SBCT,1
TAM,3072,0,N,A320,180,SBSP,SBCT,0
TAM,3074,0,N,A320,180,SBSP,SBFL,0
TAM,3078,0,N,A320,180,SBSP,SBFL,1
TAM,3080,0,N,A319,144,SBSP,SBFL,0
TAM,3086,0,N,A320,180,SBSP,SBFL,0
TAM,3088,0,N,A320,180,SBSP,SBFL,1
TAM,3096,0,N,A320,180,SBSP,SBUL,1
TAM,3102,0,N,A320,180,SBSP,SBGO,1
TAM,3104,0,N,A319,144,SBSP,SBGO,1
TAM,3112,0,N,A320,180,SBSP,SBIL,0
TAM,3116,0,N,A320,180,SBGR,SBJA,0
TAM,3118,0,N,A320,180,SBSP,SBMO,1
TAM,3118,3,N,A320,174,SBSP,SBSP,0
TAM,3119,0,N,A321,224,SBGR,SBCG,0
TAM,3122,0,N,A319,144,SBSP,SBRJ,0
